[INFO: train.py:  187]: Namespace(batch_size=None, config='configs/resnet.txt', epoch=65, learning_rate=None, model_name='resnet', pretrain=None, save_dir='checkpoints_models', use_gpu=True)
[INFO: config.py:   55]: ---------------- Train configs :  Arguments ----------------
[INFO: config.py:   57]: MODEL:
[INFO: config.py:   59]:     name:resnet
[INFO: config.py:   59]:     format:pkl
[INFO: config.py:   59]:     num_classes:101
[INFO: config.py:   59]:     seg_num:1
[INFO: config.py:   59]:     seglen:16
[INFO: config.py:   59]:     image_mean:[0.485, 0.456, 0.406]
[INFO: config.py:   59]:     image_std:[0.229, 0.224, 0.225]
[INFO: config.py:   59]:     num_layers:50
[INFO: config.py:   57]: TRAIN:
[INFO: config.py:   59]:     epoch:65
[INFO: config.py:   59]:     short_size:240
[INFO: config.py:   59]:     target_size:112
[INFO: config.py:   59]:     num_reader_threads:1
[INFO: config.py:   59]:     buf_size:1024
[INFO: config.py:   59]:     batch_size:128
[INFO: config.py:   59]:     use_gpu:True
[INFO: config.py:   59]:     num_gpus:1
[INFO: config.py:   59]:     filelist:./lyj/train.list
[INFO: config.py:   59]:     learning_rate:0.01
[INFO: config.py:   59]:     learning_rate_decay:0.1
[INFO: config.py:   59]:     l2_weight_decay:0.0001
[INFO: config.py:   59]:     momentum:0.9
[INFO: config.py:   59]:     total_videos:80
[INFO: config.py:   57]: VALID:
[INFO: config.py:   59]:     seg_num:7
[INFO: config.py:   59]:     short_size:240
[INFO: config.py:   59]:     target_size:112
[INFO: config.py:   59]:     num_reader_threads:1
[INFO: config.py:   59]:     buf_size:1024
[INFO: config.py:   59]:     batch_size:10
[INFO: config.py:   59]:     filelist:./lyj/test.list
[INFO: config.py:   60]: -------------------------------------------------

[INFO: train.py:  174]: Loss at epoch 0 step 0: [4.835358], acc: [0.0078125]
[INFO: train.py:  174]: Loss at epoch 17 step 36: [3.8009715], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 17 step 37: [3.672779], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 17 step 38: [3.7356787], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 17 step 39: [3.5535989], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 17 step 40: [3.725681], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 17 step 41: [3.406931], acc: [0.2109375]
[INFO: train.py:  174]: Loss at epoch 17 step 42: [3.7467556], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 17 step 43: [3.5650926], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 17 step 44: [3.739207], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 17 step 45: [3.7175984], acc: [0.09375]
[INFO: train.py:  174]: Loss at epoch 17 step 46: [3.8243499], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 17 step 47: [3.690107], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 17 step 48: [3.6433096], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 17 step 49: [3.7152135], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 17 step 50: [3.6207347], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 17 step 51: [3.5230274], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 17 step 52: [3.6344342], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 17 step 53: [3.6574779], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 17 step 54: [3.6130579], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 17 step 55: [3.6972175], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 17 step 56: [3.8055792], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 17 step 57: [3.582121], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 17 step 58: [3.640688], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 17 step 59: [3.56598], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 17 step 60: [3.709588], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 17 step 61: [3.7985988], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 17 step 62: [3.7310863], acc: [0.09375]
[INFO: train.py:  174]: Loss at epoch 17 step 63: [3.6393805], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 17 step 64: [3.6626859], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 17 step 65: [3.3642144], acc: [0.1875]
[INFO: train.py:  174]: Loss at epoch 17 step 66: [3.8015256], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 17 step 67: [3.58505], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 17 step 68: [3.6214874], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 17 step 69: [3.6816702], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 17 step 70: [3.8275127], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 17 step 71: [3.540539], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 17 step 72: [3.5210066], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 17 step 73: [3.6599984], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 18 step 0: [3.6712885], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 18 step 1: [3.6329954], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 18 step 2: [3.4871204], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 18 step 3: [3.6636887], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 18 step 4: [3.6440794], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 18 step 5: [3.7282948], acc: [0.09375]
[INFO: train.py:  174]: Loss at epoch 18 step 6: [3.638272], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 18 step 7: [3.6285803], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 18 step 8: [3.5285938], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 18 step 9: [3.6076136], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 18 step 10: [3.825635], acc: [0.0703125]
[INFO: train.py:  174]: Loss at epoch 18 step 11: [3.5731802], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 18 step 12: [3.581799], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 18 step 13: [3.5280929], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 18 step 14: [3.5632539], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 18 step 15: [3.8061702], acc: [0.078125]
[INFO: train.py:  174]: Loss at epoch 18 step 16: [3.4324646], acc: [0.2109375]
[INFO: train.py:  174]: Loss at epoch 18 step 17: [3.6156287], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 18 step 18: [3.8256655], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 18 step 19: [3.5777807], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 18 step 20: [3.437675], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 18 step 21: [3.3553798], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 18 step 22: [3.7142391], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 18 step 23: [3.9440098], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 18 step 24: [3.453381], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 18 step 25: [3.4980555], acc: [0.1875]
[INFO: train.py:  174]: Loss at epoch 18 step 26: [3.6455293], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 18 step 27: [3.5620143], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 18 step 28: [3.5439625], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 18 step 29: [3.6292486], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 18 step 30: [3.6498153], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 18 step 31: [3.700611], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 18 step 32: [3.5186148], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 18 step 33: [3.6451159], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 18 step 34: [3.767775], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 18 step 35: [3.5777206], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 18 step 36: [3.3748631], acc: [0.1875]
[INFO: train.py:  174]: Loss at epoch 18 step 37: [3.636121], acc: [0.0625]
[INFO: train.py:  174]: Loss at epoch 18 step 38: [3.4707277], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 18 step 39: [3.691352], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 18 step 40: [3.5351412], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 18 step 41: [3.4902825], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 18 step 42: [3.691188], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 18 step 43: [3.5387092], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 18 step 44: [3.6187294], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 18 step 45: [3.482655], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 18 step 46: [3.539327], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 18 step 47: [3.7104177], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 18 step 48: [3.5962162], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 18 step 49: [3.5714679], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 18 step 50: [3.710361], acc: [0.078125]
[INFO: train.py:  174]: Loss at epoch 18 step 51: [3.590801], acc: [0.1875]
[INFO: train.py:  174]: Loss at epoch 18 step 52: [3.656244], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 18 step 53: [3.4218447], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 18 step 54: [3.7540388], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 18 step 55: [3.7257628], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 18 step 56: [3.5808082], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 18 step 57: [3.4907038], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 18 step 58: [3.7565284], acc: [0.09375]
[INFO: train.py:  174]: Loss at epoch 18 step 59: [3.442342], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 18 step 60: [3.5928836], acc: [0.09375]
[INFO: train.py:  174]: Loss at epoch 18 step 61: [3.7660632], acc: [0.09375]
[INFO: train.py:  174]: Loss at epoch 18 step 62: [3.6627743], acc: [0.0859375]
[INFO: train.py:  174]: Loss at epoch 18 step 63: [3.5206313], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 18 step 64: [3.5833669], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 18 step 65: [3.7277217], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 18 step 66: [3.8352082], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 18 step 67: [3.6060662], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 18 step 68: [3.6050854], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 18 step 69: [3.5770688], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 18 step 70: [3.6834984], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 18 step 71: [3.6095347], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 18 step 72: [3.6181262], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 18 step 73: [3.560899], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 19 step 0: [3.616225], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 19 step 1: [3.3469608], acc: [0.234375]
[INFO: train.py:  174]: Loss at epoch 19 step 2: [3.6749299], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 19 step 3: [3.5558465], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 19 step 4: [3.4252381], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 19 step 5: [3.5329506], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 19 step 6: [3.5262187], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 19 step 7: [3.4216084], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 19 step 8: [3.4819827], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 19 step 9: [3.6808028], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 19 step 10: [3.6312943], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 19 step 11: [3.5693882], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 19 step 12: [3.5372586], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 19 step 13: [3.5649967], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 19 step 14: [3.5960088], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 19 step 15: [3.508997], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 19 step 16: [3.6963887], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 19 step 17: [3.533558], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 19 step 18: [3.5979877], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 19 step 19: [3.2502139], acc: [0.2109375]
[INFO: train.py:  174]: Loss at epoch 19 step 20: [3.5200913], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 19 step 21: [3.5576553], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 19 step 22: [3.4431896], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 19 step 23: [3.3616424], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 19 step 24: [3.4461408], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 19 step 25: [3.5647008], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 19 step 26: [3.400581], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 19 step 27: [3.438272], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 19 step 28: [3.6140652], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 19 step 29: [3.5913815], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 19 step 30: [3.5527143], acc: [0.1875]
[INFO: train.py:  174]: Loss at epoch 19 step 31: [3.427226], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 19 step 32: [3.476098], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 19 step 33: [3.445728], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 19 step 34: [3.430554], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 19 step 35: [3.4980884], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 19 step 36: [3.5515656], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 19 step 37: [3.653724], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 19 step 38: [3.606994], acc: [0.09375]
[INFO: train.py:  174]: Loss at epoch 19 step 39: [3.6986103], acc: [0.0859375]
[INFO: train.py:  174]: Loss at epoch 19 step 40: [3.7187352], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 19 step 41: [3.7201536], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 19 step 42: [3.592094], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 19 step 43: [3.5106893], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 19 step 44: [3.4318185], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 19 step 45: [3.6459012], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 19 step 46: [3.4987695], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 19 step 47: [3.5214663], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 19 step 48: [3.7307532], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 19 step 49: [3.5875807], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 19 step 50: [3.571612], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 19 step 51: [3.508572], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 19 step 52: [3.5617862], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 19 step 53: [3.5421371], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 19 step 54: [3.4815273], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 19 step 55: [3.5341244], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 19 step 56: [3.7201278], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 19 step 57: [3.5127206], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 19 step 58: [3.5880795], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 19 step 59: [3.6081035], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 19 step 60: [3.4869187], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 19 step 61: [3.7497582], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 19 step 62: [3.415535], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 19 step 63: [3.7018938], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 19 step 64: [3.6222763], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 19 step 65: [3.6131883], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 19 step 66: [3.5153944], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 19 step 67: [3.3703718], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 19 step 68: [3.6360183], acc: [0.0859375]
[INFO: train.py:  174]: Loss at epoch 19 step 69: [3.6784034], acc: [0.1875]
[INFO: train.py:  174]: Loss at epoch 19 step 70: [3.6976185], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 19 step 71: [3.5107102], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 19 step 72: [3.6954925], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 19 step 73: [3.7031572], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 20 step 0: [3.6233554], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 20 step 1: [3.397969], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 20 step 2: [3.6358743], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 20 step 3: [3.6272116], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 20 step 4: [3.382746], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 20 step 5: [3.3883114], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 20 step 6: [3.3123293], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 20 step 7: [3.4199944], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 20 step 8: [3.5021484], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 20 step 9: [3.4372373], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 20 step 10: [3.599294], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 20 step 11: [3.5725622], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 20 step 12: [3.3395705], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 20 step 13: [3.4728026], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 20 step 14: [3.3759885], acc: [0.1875]
[INFO: train.py:  174]: Loss at epoch 20 step 15: [3.518526], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 20 step 16: [3.483283], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 20 step 17: [3.3668888], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 20 step 18: [3.5214787], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 20 step 19: [3.4251804], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 20 step 20: [3.5320385], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 20 step 21: [3.5580077], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 20 step 22: [3.4311154], acc: [0.1875]
[INFO: train.py:  174]: Loss at epoch 20 step 23: [3.6292257], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 20 step 24: [3.4031427], acc: [0.203125]
[INFO: train.py:  174]: Loss at epoch 20 step 25: [3.5100508], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 20 step 26: [3.4370651], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 20 step 27: [3.4572906], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 20 step 28: [3.4330387], acc: [0.203125]
[INFO: train.py:  174]: Loss at epoch 20 step 29: [3.459774], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 20 step 30: [3.642983], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 20 step 31: [3.466978], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 20 step 32: [3.408202], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 20 step 33: [3.701563], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 20 step 34: [3.4611387], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 20 step 35: [3.6855507], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 20 step 36: [3.4698732], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 20 step 37: [3.3815193], acc: [0.21875]
[INFO: train.py:  174]: Loss at epoch 20 step 38: [3.301801], acc: [0.21875]
[INFO: train.py:  174]: Loss at epoch 20 step 39: [3.6871648], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 20 step 40: [3.6422114], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 20 step 41: [3.2425017], acc: [0.2578125]
[INFO: train.py:  174]: Loss at epoch 20 step 42: [3.4213445], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 20 step 43: [3.4388018], acc: [0.203125]
[INFO: train.py:  174]: Loss at epoch 20 step 44: [3.5147586], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 20 step 45: [3.497124], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 20 step 46: [3.53256], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 20 step 47: [3.6721897], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 20 step 48: [3.4492192], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 20 step 49: [3.4874701], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 20 step 50: [3.5318804], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 20 step 51: [3.3763545], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 20 step 52: [3.4970608], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 20 step 53: [3.5311093], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 20 step 54: [3.42031], acc: [0.1875]
[INFO: train.py:  174]: Loss at epoch 20 step 55: [3.481938], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 20 step 56: [3.4318895], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 20 step 57: [3.3479922], acc: [0.21875]
[INFO: train.py:  174]: Loss at epoch 20 step 58: [3.6465344], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 20 step 59: [3.439643], acc: [0.09375]
[INFO: train.py:  174]: Loss at epoch 20 step 60: [3.825687], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 20 step 61: [3.5849967], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 20 step 62: [3.4225602], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 20 step 63: [3.4612927], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 20 step 64: [3.3388557], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 20 step 65: [3.650155], acc: [0.109375]
[INFO: train.py:  174]: Loss at epoch 20 step 66: [3.4215136], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 20 step 67: [3.498404], acc: [0.1015625]
[INFO: train.py:  174]: Loss at epoch 20 step 68: [3.5704095], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 20 step 69: [3.5008247], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 20 step 70: [3.6218333], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 20 step 71: [3.3398466], acc: [0.203125]
[INFO: train.py:  174]: Loss at epoch 20 step 72: [3.6551418], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 20 step 73: [3.4188411], acc: [0.1875]
[INFO: train.py:  174]: Loss at epoch 21 step 0: [3.4843888], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 21 step 1: [3.454679], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 21 step 2: [3.3301563], acc: [0.203125]
[INFO: train.py:  174]: Loss at epoch 21 step 3: [3.460979], acc: [0.2109375]
[INFO: train.py:  174]: Loss at epoch 21 step 4: [3.6164427], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 21 step 5: [3.3059063], acc: [0.2109375]
[INFO: train.py:  174]: Loss at epoch 21 step 6: [3.4201198], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 21 step 7: [3.339262], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 21 step 8: [3.546249], acc: [0.0859375]
[INFO: train.py:  174]: Loss at epoch 21 step 9: [3.3743334], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 21 step 10: [3.412153], acc: [0.1640625]
[INFO: train.py:  174]: Loss at epoch 21 step 11: [3.4110155], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 21 step 12: [3.4610724], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 21 step 13: [3.5008044], acc: [0.125]
[INFO: train.py:  174]: Loss at epoch 21 step 14: [3.2107277], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 21 step 15: [3.5072422], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 21 step 16: [3.4286969], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 21 step 17: [3.4709592], acc: [0.1484375]
[INFO: train.py:  174]: Loss at epoch 21 step 18: [3.6020868], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 21 step 19: [3.3339114], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 21 step 20: [3.5995626], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 21 step 21: [3.40696], acc: [0.140625]
[INFO: train.py:  174]: Loss at epoch 21 step 22: [3.5089793], acc: [0.1171875]
[INFO: train.py:  174]: Loss at epoch 21 step 23: [3.4421954], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 21 step 24: [3.2428827], acc: [0.2265625]
[INFO: train.py:  174]: Loss at epoch 21 step 25: [3.5899518], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 21 step 26: [3.3885877], acc: [0.1328125]
[INFO: train.py:  174]: Loss at epoch 21 step 27: [3.5016453], acc: [0.2109375]
[INFO: train.py:  174]: Loss at epoch 21 step 28: [3.346715], acc: [0.1953125]
[INFO: train.py:  174]: Loss at epoch 21 step 29: [3.3894987], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 21 step 30: [3.402325], acc: [0.1796875]
[INFO: train.py:  174]: Loss at epoch 21 step 31: [3.4185047], acc: [0.203125]
[INFO: train.py:  174]: Loss at epoch 21 step 32: [3.5009995], acc: [0.171875]
[INFO: train.py:  174]: Loss at epoch 21 step 33: [3.3693347], acc: [0.15625]
[INFO: train.py:  174]: Loss at epoch 21 step 34: [3.812633], acc: [0.0703125]
[INFO: train.py:  174]: Loss at epoch 21 step 35: [3.4108946], acc: [0.1640625]
